,device_id,zip,size,trainrow,testrow
74879,6077172201059658788,297,7,,99969.0
74880,6077377062030079731,12,6,,42417.0
74881,6077407897440000885,12,23,,38151.0
74882,6077407897440000885,298,3,,38151.0
74883,6077903996159649883,12,36,,5022.0
74884,6077903996159649883,482,280,,5022.0
74885,6078006826345938089,347,44,,86814.0
74886,6078169980443309141,12,1,25468.0,
74887,6078169980443309141,426,10,25468.0,
74888,6078169980443309141,427,21,25468.0,
74889,6078191796018142922,12,25,,86970.0
74890,6078238423861435965,12,2,19038.0,
74891,6078965972173013871,12,9,,91641.0
74892,6078965972173013871,378,143,,91641.0
74893,6079397000379398733,13,4,,53311.0
74894,6079416308647770220,12,10,10349.0,
74895,6079416308647770220,15,186,10349.0,
74896,6079655907680702026,12,4,,105191.0
74897,6079655907680702026,176,54,,105191.0
74898,6079702399520515046,267,11,,12108.0
74899,6079906934876237554,12,6,,69633.0
74900,6079906934876237554,469,45,,69633.0
74901,6079906934876237554,470,12,,69633.0
74902,6079927826747029491,12,1,,19797.0
74903,6081197240760771165,12,7,,110157.0
74904,6081197240760771165,257,3,,110157.0
74905,6081238628165706143,12,2,,19841.0
74906,6081420093411653284,12,4,,77454.0
74907,6081420093411653284,398,2,,77454.0
74908,6081532644341402056,656,17,60811.0,
74909,6081532644341402056,669,16,60811.0,
74910,6081532644341402056,670,5,60811.0,
74911,6081538044257945331,12,9,,93200.0
74912,6081538044257945331,427,143,,93200.0
74913,6081727284166272804,12,103,65709.0,
74914,6082363416551179050,12,5,,22141.0
74915,6082728927726986623,12,53,,78544.0
74916,6082728927726986623,298,63,,78544.0
74917,6083133876586726282,12,2,27757.0,
74918,6083133876586726282,453,13,27757.0,
74919,6083133876586726282,481,112,27757.0,
74920,6083133876586726282,482,1,27757.0,
74921,6083245229203085078,12,14,52357.0,
74922,6083245229203085078,297,1,52357.0,
74923,6083245229203085078,298,76,52357.0,
74924,6083245229203085078,317,2,52357.0,
74925,6083245229203085078,335,9,52357.0,
74926,6083245229203085078,336,1,52357.0,
74927,6083245229203085078,337,1,52357.0,
74928,6083373048276095039,12,104,26772.0,
74929,6083423532398719050,80,66,69086.0,
74930,6083423532398719050,298,8,69086.0,
74931,6083433049685025138,12,1,,34271.0
74932,6084101388207348747,12,3,46349.0,
74933,6085044752730666243,12,1,22092.0,
74934,6085246148882760392,12,124,,62662.0
74935,6085246148882760392,260,3,,62662.0
74936,6086610996400261859,12,1,,947.0
74937,6086924270252951662,12,6,10872.0,
74938,6087302226337258589,12,51,59614.0,
74939,6087658991573526453,12,6,17201.0,
74940,6087843557128486640,12,21,53771.0,
74941,6088323366381538492,12,1,,75809.0
74942,6088396891600881874,12,2,,96549.0
74943,6088396891600881874,15,64,,96549.0
74944,6088396891600881874,315,11,,96549.0
74945,6088590117634925167,12,1,48523.0,
74946,6088590117634925167,258,7,48523.0,
74947,6088908113226657823,12,2,,81940.0
74948,6089154152789850814,12,37,,41816.0
74949,6089697198836271853,12,100,,
74950,6089978906328903423,12,36,42870.0,
74951,6089981571333211785,12,9,20779.0,
74952,6090086212911099369,12,9,38452.0,
74953,6090086212911099369,424,26,38452.0,
74954,6090090884617570995,351,3,18742.0,
74955,6090295206286980190,12,1,54223.0,
74956,6090295206286980190,257,2,54223.0,
74957,6090295206286980190,425,4,54223.0,
74958,6090624064684091532,12,1,62199.0,
74959,6090624064684091532,529,6,62199.0,
74960,6090657215121062989,12,26,,109291.0
74961,6090808966499955113,12,1,38074.0,
74962,6090808966499955113,372,27,38074.0,
74963,6091865489377106060,12,3,32052.0,
74964,6091865489377106060,477,95,32052.0,
74965,6091921849695313384,12,8,10409.0,
74966,6091921849695313384,400,34,10409.0,
74967,6091921849695313384,401,12,10409.0,
74968,6091921849695313384,402,93,10409.0,
74969,6091921849695313384,403,27,10409.0,
74970,6091921849695313384,404,5,10409.0,
74971,6091921849695313384,405,43,10409.0,
74972,6091995949252727078,531,19,,37727.0
74973,6092957140612839043,12,2,68961.0,
74974,6092957140612839043,80,1,68961.0,
74975,6092957140612839043,81,8,68961.0,
74976,6093002121756678917,12,6,,
74977,6093002121756678917,75,2950,,
74978,6093016426227218154,12,28,,48599.0
74979,6093274157150976053,12,92,,12071.0
74980,6093409086111240127,12,2,55852.0,
74981,6093409086111240127,168,380,55852.0,
74982,6093409086111240127,257,3,55852.0,
74983,6093495433661375388,12,9,,68845.0
74984,6093823524996746528,12,1,,
74985,6093833348650184439,12,6,24233.0,
74986,6093931796570576773,12,25,,55361.0
74987,6093931796570576773,298,2,,55361.0
74988,6095588909606559516,12,11,,89553.0
74989,6095622764471652759,12,5,,38840.0
74990,6095622764471652759,129,3,,38840.0
74991,6095622764471652759,363,13,,38840.0
74992,6096233136259155440,12,2,68670.0,
74993,6096233136259155440,81,359,68670.0,
74994,6096322417496446933,12,88,,85956.0
74995,6096746799644430027,12,9,14030.0,
74996,6096746799644430027,427,4,14030.0,
74997,6097552096426973802,12,2,,59612.0
74998,6097673129914975998,12,51,51885.0,
74999,6097846077582539906,12,39,67634.0,
75000,6098179472371943682,12,7,34000.0,
75001,6098179472371943682,101,4,34000.0,
75002,6098242896018391755,12,2,,44717.0
75003,6098242896018391755,241,1,,44717.0
75004,6098395104206758562,12,24,73975.0,
75005,6098395104206758562,101,129,73975.0,
75006,6098566808174787312,12,16,,88257.0
75007,6098704579592598375,12,12,,84867.0
75008,6098704579592598375,450,41,,84867.0
75009,6098740455243230762,12,34,49953.0,
75010,6098868066898878951,50,2,,73647.0
75011,6098868066898878951,53,40,,73647.0
75012,6098995646268604662,12,18,11430.0,
75013,6099234411908256934,12,3,,99592.0
75014,6099435968913009149,12,8,35551.0,
75015,6099435968913009149,528,34,35551.0,
75016,6099474845593949446,12,3,5484.0,
75017,6099544602985489287,12,4,32480.0,
75018,6099678009515881315,12,23,31784.0,
75019,6099678009515881315,298,109,31784.0,
75020,6099883154496137015,12,1,52089.0,
75021,6100055996643139844,585,4,,11988.0
75022,6100193004179484096,12,3,6599.0,
75023,6100781739345812759,298,65,,23260.0
75024,6100805447399405947,12,105,,
75025,6100915465515412949,12,32,,94163.0
75026,6100915465515412949,257,20,,94163.0
75027,6101600092692192315,12,2,,18008.0
75028,6101600092692192315,294,26,,18008.0
75029,6101600092692192315,313,25,,18008.0
75030,6101696115284588763,12,3,,96579.0
75031,6101696115284588763,166,43,,96579.0
75032,6101814635573409440,298,39,,24856.0
75033,6102021064402548321,12,88,,97196.0
75034,6102100618361074153,12,16,,70907.0
75035,6102210285425960672,12,2,,16208.0
75036,6103057260487878391,12,12,,29159.0
75037,6103073022733373348,223,3,66506.0,
75038,6103585829133420083,12,4,,74890.0
75039,6103609443403169464,12,1,,86254.0
75040,6104236159656715021,12,3,,97419.0
75041,6104236159656715021,101,113,,97419.0
75042,6104583742389844284,12,12,,75515.0
75043,6104583742389844284,15,5,,75515.0
75044,6104745466209009052,12,13,29059.0,
75045,6104745466209009052,81,38,29059.0,
75046,6105160134329740174,12,2,,
75047,6105843536183892677,12,2,,106305.0
75048,6105843536183892677,104,1334,,106305.0
75049,6105932447314715538,295,5,,
75050,6105932447314715538,315,5,,
75051,6105962722228226846,12,38,,74316.0
75052,6105962722228226846,298,6,,74316.0
75053,6106110023635368635,12,1,,69720.0
75054,6106110023635368635,267,1,,69720.0
75055,6106294835203860671,12,3,16778.0,
75056,6106710297803001611,12,1,59071.0,
75057,6106796840394229190,421,4,,70747.0
75058,6106926814113608209,236,148,46060.0,
75059,6107032361004023107,12,3,,16909.0
75060,6108476490649069275,12,14,11481.0,
75061,6108476490649069275,15,4,11481.0,
75062,6110963764460612653,12,1,,
75063,6111131217950306605,12,41,,33951.0
75064,6111131217950306605,401,6,,33951.0
75065,6111432998985902281,12,21,3981.0,
75066,6111801802823245475,12,3,,38665.0
75067,6111801802823245475,420,51,,38665.0
75068,6112380501807669289,531,19,29829.0,
75069,6112498436533117712,12,3,,46715.0
75070,6112498436533117712,257,3,,46715.0
75071,6112765799861403715,12,33,54849.0,
75072,6113763737695938258,12,1,,99582.0
75073,6113763737695938258,352,5,,99582.0
75074,6113897496821480583,273,4,,106278.0
75075,6114649313866716133,12,19,,
75076,6114743835444228257,12,14,,37815.0
75077,6114743835444228257,476,2,,37815.0
75078,6115122863499651306,12,8,,3572.0
75079,6115643012838552814,12,5,51044.0,
75080,6115737672068352707,12,1,59735.0,
75081,6115737672068352707,235,164,59735.0,
75082,6115737672068352707,236,195,59735.0,
75083,6115754689515751260,12,1,,50394.0
75084,6115923569429029435,12,23,,64930.0
75085,6115962596156052991,12,1,,33405.0
75086,6116374378635305036,12,5,,25285.0
75087,6116374378635305036,585,11,,25285.0
75088,6117385032936635455,12,2,,70246.0
75089,6117664968826499515,12,46,30664.0,
75090,6117802404030712663,12,7,,86570.0
75091,6117802404030712663,138,2,,86570.0
75092,6118602696693915311,12,2,,2674.0
75093,6118690289066121868,12,41,70661.0,
75094,6119249693757511006,12,1,,7731.0
75095,6119699890993482436,12,3,22998.0,
75096,6119699890993482436,297,5,22998.0,
75097,6119700351505991797,12,3,,59650.0
75098,6119700351505991797,504,222,,59650.0
75099,6119761602290037905,12,42,,17677.0
75100,6119761602290037905,375,9,,17677.0
75101,6119945468610441272,12,2,4267.0,
75102,6119945468610441272,225,6,4267.0,
75103,6120800024945598290,12,1,,30434.0
75104,6120852839772893901,12,3,,59615.0
75105,6121136256582904882,12,3,,105179.0
75106,6121896167067499547,12,1,,40411.0
75107,6121896167067499547,261,26,,40411.0
75108,6122076193129934924,12,20,,107128.0
75109,6122076193129934924,221,50,,107128.0
75110,6122288468564005384,511,2,,37573.0
75111,6122388604427428966,12,1,,
75112,6122715530245961016,12,1,,3577.0
75113,6122978811245031199,311,9,72572.0,
75114,6122978811245031199,328,23,72572.0,
75115,6122978811245031199,329,2,72572.0,
75116,6122978811245031199,330,2,72572.0,
75117,6122978811245031199,331,1,72572.0,
75118,6123762581592149524,421,20,50756.0,
75119,6123790560434642813,12,73,141.0,
75120,6123950854806023973,12,73,,34027.0
75121,6123975268758212147,12,29,19475.0,
75122,6124639747103795860,12,12,,28490.0
75123,6124980785471090326,350,10,,102224.0
75124,6125096866244815198,12,9,,69267.0
75125,6125096866244815198,80,23,,69267.0
75126,6125167220230573983,12,2,,4128.0
75127,6125167220230573983,506,24,,4128.0
75128,6125167220230573983,526,14,,4128.0
75129,6125422369779377321,12,101,62082.0,
75130,6126536012309764707,12,5,,
75131,6127179751171499015,12,14,,74126.0
75132,6127394722232275160,12,1,,23156.0
75133,6127394722232275160,81,18,,23156.0
75134,6128409712950328487,12,2,65691.0,
75135,6128409712950328487,405,32,65691.0,
75136,6128555092282274628,12,3,,112052.0
75137,6128555092282274628,101,15,,112052.0
75138,6128670876721453389,12,6,,75522.0
75139,6128670876721453389,273,22,,75522.0
75140,6129225383325277082,12,2,,23824.0
75141,6129537336696860699,12,176,49903.0,
75142,6129537336696860699,233,20,49903.0,
75143,6129960752653031137,12,1,47509.0,
75144,6129960752653031137,257,5,47509.0,
75145,6130108008013735751,12,1,58398.0,
75146,6130108008013735751,453,3,58398.0,
75147,6130108008013735751,558,22,58398.0,
75148,6130118150534832946,296,248,,16.0
75149,6130161909929437993,12,12,,76052.0
75150,6130684547853530551,12,2,,80980.0
75151,6130684547853530551,174,264,,80980.0
75152,6130684547853530551,363,4,,80980.0
75153,6131171465046272386,12,1,,65690.0
75154,6131758711116927394,12,34,43556.0,
75155,6131758711116927394,557,12,43556.0,
75156,6131758711116927394,558,166,43556.0,
75157,6131758711116927394,585,5,43556.0,
75158,6131991904033957569,12,2,41622.0,
75159,6131991904033957569,376,70,41622.0,
75160,6132219702605287972,12,22,19997.0,
75161,6132695892186010421,12,4,,66489.0
75162,6132695892186010421,165,3,,66489.0
75163,6133054418287935425,12,31,,25275.0
75164,6133054418287935425,273,2,,25275.0
75165,6133663946853786307,298,28,41834.0,
75166,6134552141593906601,12,37,64855.0,
75167,6134591782257150190,12,19,,74262.0
75168,6136243592226064300,178,27,3906.0,
75169,6136245754426537240,12,1,36603.0,
75170,6136245754426537240,499,182,36603.0,
75171,6136332206343161313,80,16,27205.0,
75172,6136606111908227827,12,3,15520.0,
75173,6136606111908227827,476,62,15520.0,
75174,6136606111908227827,504,4,15520.0,
75175,6137002490647697190,12,11,,8251.0
75176,6137002490647697190,127,14,,8251.0
75177,6137162846816424908,12,70,32801.0,
75178,6137386508485711782,12,11,12548.0,
75179,6137526337985414985,350,6,41638.0,
75180,6137822482394050698,12,10,43858.0,
75181,6137822482394050698,267,10,43858.0,
75182,6138546467839286769,12,6,,
75183,6138615798116566903,530,5,3340.0,
75184,6138615798116566903,531,22,3340.0,
75185,6138615798116566903,552,11,3340.0,
75186,6138694263036744678,12,7,67707.0,
75187,6138694263036744678,294,7,67707.0,
75188,6139254670086592706,12,2,,11391.0
75189,6139255377834764222,396,4,15854.0,
75190,6139419753828940858,12,19,,90794.0
75191,6139419753828940858,101,105,,90794.0
75192,6140301317176742173,12,1,,
75193,6140342255905903898,12,15,,96792.0
75194,6140367565967588363,12,51,,61873.0
75195,6140446991745877418,12,1,10730.0,
75196,6140506024248427109,12,1,420.0,
75197,6140511930712239741,12,1,,39520.0
75198,6140958121887640385,12,29,,95396.0
75199,6140958121887640385,129,40,,95396.0
75200,6141614233652986413,12,2,,109318.0
75201,6141995045922814212,12,1,,87418.0
75202,6143851680086643431,12,1,55219.0,
75203,6144190004142870603,608,1,,6564.0
75204,6144462489819651233,12,2,,64999.0
75205,6145131471782519031,12,6,12965.0,
75206,6146533534468089974,12,7,38545.0,
75207,6146941242873436709,267,88,,
75208,6146941242873436709,268,21,,
75209,6147050286196126343,477,50,70989.0,
75210,6147359052715024471,12,28,,56168.0
75211,6147467636441216417,12,20,,82114.0
75212,6147467636441216417,404,58,,82114.0
75213,6147580962406002249,12,18,,102610.0
75214,6147580962406002249,129,35,,102610.0
75215,6147759931283288548,282,2,,6775.0
75216,6147967471489171403,12,13,62262.0,
75217,6148270300987943244,12,11,,8031.0
75218,6148270300987943244,333,17,,8031.0
75219,6148270300987943244,334,76,,8031.0
75220,6148422688746048765,12,1,54226.0,
75221,6148452547681547192,12,5,,106683.0
75222,6149048827498200493,12,10,,93863.0
75223,6149120531968100892,12,6,58120.0,
75224,6149312168353386838,101,42,,101191.0
75225,6149508173219783254,12,4,31035.0,
75226,6149758479037050170,12,4,74354.0,
75227,6150135805542202405,12,1,68868.0,
75228,6150135805542202405,101,359,68868.0,
75229,6150436894527733550,12,16,,59479.0
75230,6150436894527733550,80,4,,59479.0
75231,6151714845821230303,405,4,,92940.0
75232,6152140333792252487,12,84,,16270.0
75233,6152140333792252487,272,34,,16270.0
75234,6152140333792252487,273,7,,16270.0
75235,6152140333792252487,297,7,,16270.0
75236,6152140333792252487,298,2,,16270.0
75237,6152327636668766772,294,29,29885.0,
75238,6152327636668766772,295,14,29885.0,
75239,6153127958113255607,423,4,,82949.0
75240,6153127958113255607,448,12,,82949.0
75241,6153424387020506418,12,4,,74505.0
75242,6153424387020506418,15,1,,74505.0
75243,6153692573559434963,12,3,,
75244,6153773993241104796,344,2,,83909.0
75245,6153948025121500545,12,3,,59297.0
75246,6154725477540881922,12,7,55207.0,
75247,6154768478998424385,195,7,,90175.0
75248,6155212467378538381,530,10,,55865.0
75249,6155234819651106180,12,33,13427.0,
75250,6155323746547540550,12,112,,68631.0
75251,6155387613514120068,12,1,,31814.0
75252,6155763387115022879,12,10,,76560.0
75253,6155910539461329117,12,30,,47123.0
75254,6156335917734171029,12,18,62072.0,
75255,6156475166015688033,441,13,,27686.0
75256,6156486889676062237,12,1,67192.0,
75257,6156486889676062237,80,9,67192.0,
75258,6156885960367336233,12,16,,102852.0
75259,6157044438191124097,12,1,24081.0,
75260,6157127288958152220,12,6,,21367.0
75261,6157127288958152220,476,5,,21367.0
75262,6157688923360052545,12,2,56333.0,
75263,6157924215968765691,12,17,4809.0,
75264,6157924215968765691,396,53,4809.0,
75265,6158054188338017161,12,13,,63114.0
75266,6158606875386274262,12,12,,54985.0
75267,6158606875386274262,421,67,,54985.0
75268,6158659056180659698,12,1,42941.0,
75269,6159128220108520316,12,74,17748.0,
75270,6159128220108520316,15,9,17748.0,
75271,6159128220108520316,82,448,17748.0,
75272,6159248556559572078,12,30,67695.0,
75273,6160307526306170307,12,16,67286.0,
75274,6160686033424492340,12,22,44787.0,
75275,6160829693970928009,12,1,31930.0,
75276,6160950914048078483,12,8,,108807.0
75277,6160950914048078483,202,15,,108807.0
75278,6160998581327015012,12,1,,67127.0
75279,6161076322403557585,12,4,,
75280,6161076322403557585,398,32,,
75281,6161089440574200356,12,1,,
75282,6161262116895643494,12,11,42078.0,
75283,6161308426533789488,12,123,,93315.0
75284,6161308426533789488,15,7,,93315.0
75285,6162372511985048741,12,1,704.0,
75286,6162722328761702844,12,5,,46870.0
75287,6163387424227064634,12,32,,12993.0
75288,6164111529328150104,12,3,55600.0,
75289,6164162915532373625,12,3,,30001.0
75290,6164215721790014108,12,3,,94596.0
75291,6164215721790014108,351,95,,94596.0
75292,6164403147139373190,12,18,47325.0,
75293,6164403147139373190,245,25,47325.0,
75294,6164538360491201817,12,9,38979.0,
75295,6164626910481603175,12,2,24404.0,
75296,6164853882362081035,12,2,,67957.0
75297,6165494136277874636,12,2,,
75298,6166296008210976762,201,8,,90505.0
75299,6166433898939453243,297,68,,57169.0
75300,6166616774912249712,12,7,,13119.0
75301,6166616774912249712,15,83,,13119.0
75302,6166746648077158141,12,62,,17360.0
75303,6166881021227837603,12,2,,
75304,6167380814038782049,12,3,54696.0,
75305,6167566702868620293,12,57,30449.0,
75306,6167566702868620293,421,94,30449.0,
75307,6167938765087636249,12,51,,2192.0
75308,6168194524869325614,12,3,,16965.0
75309,6168194524869325614,501,349,,16965.0
75310,6169083741406368013,12,1,,100768.0
75311,6169083741406368013,100,58,,100768.0
75312,6169563918921329102,12,55,,79972.0
75313,6169563918921329102,469,33,,79972.0
75314,6169749008772451869,12,81,,35266.0
75315,6169749008772451869,257,20,,35266.0
